   0.0000000e+00   0.0000000e+00
   9.5607736e-01   4.3131915e-02
   9.1215471e-01   8.6263830e-02
   8.6823206e-01   1.2939575e-01
   8.2430941e-01   1.7252766e-01
   8.1064322e-01   2.2639239e-01
   7.9697701e-01   2.8025712e-01
   7.8331082e-01   3.3412186e-01
   1.0000000e+00   0.0000000e+00
   7.6964462e-01   3.8798659e-01
   1.6734130e-01   3.5359007e-01
   1.5390825e-01   2.9936584e-01
   1.4047521e-01   2.4514160e-01
   1.2704217e-01   1.9091737e-01
   8.4694780e-02   1.4811158e-01
   4.2347390e-02   1.0530579e-01
   0.0000000e+00   6.2500000e-02
   7.6973202e-01   4.4317788e-01
   7.0232087e-01   4.7118123e-01
   6.3490972e-01   4.9918459e-01
   5.6749856e-01   5.2718794e-01
   4.3070365e-01   5.2717867e-01
   4.7155136e-01   5.6817176e-01
   5.2640458e-01   5.6800883e-01
   3.6148408e-01   4.9920869e-01
   2.9226451e-01   4.7123872e-01
   2.2304494e-01   4.4326875e-01
   1.6734130e-01   4.1609007e-01
   1.0000000e+00   6.2500000e-02
   9.5607736e-01   1.0563192e-01
   9.1215471e-01   1.4876383e-01
   8.6823206e-01   1.9189575e-01
   8.5456586e-01   2.4576047e-01
   8.4089967e-01   2.9962521e-01
   8.2723346e-01   3.5348994e-01
   8.2723346e-01   4.1598994e-01
   1.1156087e-01   3.8156005e-01
   1.1156087e-01   3.1906005e-01
   9.8127825e-02   2.6483581e-01
   8.4694780e-02   2.1061158e-01
   4.2347390e-02   1.6780579e-01
   0.0000000e+00   1.2500000e-01
   8.2732087e-01   4.7118123e-01
   7.6981943e-01   4.9836917e-01
   7.0240828e-01   5.2637252e-01
   6.3499712e-01   5.5437587e-01
   5.9390314e-01   5.9519677e-01
   4.0225500e-01   5.9535043e-01
   3.6140728e-01   5.5435735e-01
   4.9795594e-01   6.3618060e-01
   4.4310271e-01   6.3634353e-01
   5.5280917e-01   6.3601767e-01
   2.9218772e-01   5.2638737e-01
   2.2296815e-01   4.9841739e-01
   1.6726451e-01   4.7123872e-01
   1.1156087e-01   4.4406005e-01
   1.0000000e+00   1.2500000e-01
   9.5607736e-01   1.6813192e-01
   9.1215471e-01   2.1126383e-01
   8.9848851e-01   2.6512856e-01
   8.8482231e-01   3.1899330e-01
   8.8482231e-01   3.8149330e-01
   8.8482231e-01   4.4399330e-01
   5.5780435e-02   4.0953003e-01
   5.5780435e-02   3.4703003e-01
   5.5780435e-02   2.8453003e-01
   4.2347390e-02   2.3030579e-01
   0.0000000e+00   1.8750000e-01
   8.8490972e-01   4.9918459e-01
   8.2740828e-01   5.2637252e-01
   7.6990684e-01   5.5356046e-01
   7.0249569e-01   5.8156381e-01
   6.6140171e-01   6.2238471e-01
   6.2030773e-01   6.6320561e-01
   3.7380636e-01   6.6352220e-01
   3.3295864e-01   6.2252911e-01
   2.9211093e-01   5.8153601e-01
   5.2436053e-01   7.0418943e-01
   4.6950730e-01   7.0435236e-01
   4.1465407e-01   7.0451529e-01
   5.7921376e-01   7.0402650e-01
   2.2289136e-01   5.5356604e-01
   1.6718772e-01   5.2638737e-01
   1.1148408e-01   4.9920869e-01
   5.5780435e-02   4.7203003e-01
   1.0000000e+00   1.8750000e-01
   9.5607736e-01   2.3063192e-01
   9.4241116e-01   2.8449665e-01
   9.4241116e-01   3.4699665e-01
   9.4241116e-01   4.0949665e-01
   9.4241116e-01   4.7199665e-01
   0.0000000e+00   4.3750000e-01
   0.0000000e+00   3.7500000e-01
   0.0000000e+00   3.1250000e-01
   0.0000000e+00   2.5000000e-01
   9.4249856e-01   5.2718794e-01
   8.8499712e-01   5.5437587e-01
   8.2749568e-01   5.8156381e-01
   7.6999425e-01   6.0875175e-01
   7.2890027e-01   6.4957265e-01
   6.8780630e-01   6.9039354e-01
   6.4671232e-01   7.3121444e-01
   3.4535772e-01   7.3169396e-01
   3.0451000e-01   6.9070087e-01
   2.6366228e-01   6.4970778e-01
   2.2281457e-01   6.0871469e-01
   5.5076512e-01   7.7219826e-01
   4.9591188e-01   7.7236119e-01
   4.4105866e-01   7.7252413e-01
   3.8620542e-01   7.7268706e-01
   6.0561835e-01   7.7203533e-01
   1.6711093e-01   5.8153601e-01
   1.1140729e-01   5.5435735e-01
   5.5703645e-02   5.2717867e-01
   0.0000000e+00   5.0000000e-01
   1.0000000e+00   2.5000000e-01
   1.0000000e+00   3.1250000e-01
   1.0000000e+00   3.7500000e-01
   1.0000000e+00   4.3750000e-01
   1.0000000e+00   5.0000000e-01
   1.0000000e+00   5.6250000e-01
   9.4249856e-01   5.8968794e-01
   8.8499712e-01   6.1687587e-01
   8.2749568e-01   6.4406381e-01
   7.8333716e-01   6.6283923e-01
   7.4224318e-01   7.0366012e-01
   7.0114921e-01   7.4448101e-01
   6.6005523e-01   7.8530191e-01
   3.3227164e-01   7.8614788e-01
   2.9142393e-01   7.4515478e-01
   2.5057621e-01   7.0416170e-01
   2.0972850e-01   6.6316860e-01
   1.6711093e-01   6.4403601e-01
   5.7921376e-01   8.2902649e-01
   5.2436053e-01   8.2918943e-01
   4.6950730e-01   8.2935236e-01
   4.1465407e-01   8.2951529e-01
   3.5215407e-01   8.2951529e-01
   6.4171376e-01   8.2902649e-01
   1.1140729e-01   6.1685735e-01
   5.5703645e-02   5.8967867e-01
   0.0000000e+00   5.6250000e-01
   1.0000000e+00   6.2500000e-01
   9.4249856e-01   6.5218794e-01
   8.8499712e-01   6.7937587e-01
   8.4083860e-01   6.9815129e-01
   7.9668008e-01   7.1692669e-01
   7.5558609e-01   7.5774759e-01
   7.1449212e-01   7.9856848e-01
   6.9615065e-01   8.4229307e-01
   2.9822028e-01   8.4297612e-01
   2.7833786e-01   7.9960870e-01
   2.3749014e-01   7.5861561e-01
   1.9664243e-01   7.1762252e-01
   1.5402486e-01   6.9848993e-01
   1.1140729e-01   6.7935735e-01
   6.1530917e-01   8.8601767e-01
   5.5280917e-01   8.8601767e-01
   4.9795594e-01   8.8618060e-01
   4.4310271e-01   8.8634353e-01
   3.8060271e-01   8.8634353e-01
   3.1810271e-01   8.8634353e-01
   6.7780917e-01   8.8601767e-01
   5.5703645e-02   6.5217867e-01
   0.0000000e+00   6.2500000e-01
   1.0000000e+00   6.8750000e-01
   9.4249856e-01   7.1468794e-01
   8.9834003e-01   7.3346334e-01
   8.5418151e-01   7.5223876e-01
   8.1002299e-01   7.7101416e-01
   7.6892901e-01   8.1183506e-01
   7.5058753e-01   8.5555965e-01
   7.3224606e-01   8.9928424e-01
   2.6416893e-01   8.9980435e-01
   2.4428650e-01   8.5643694e-01
   2.2440407e-01   8.1306952e-01
   1.8355636e-01   7.7207644e-01
   1.4093879e-01   7.5294385e-01
   9.8321215e-02   7.3381126e-01
   5.5703645e-02   7.1467867e-01
   6.5140458e-01   9.4300883e-01
   5.8890458e-01   9.4300883e-01
   5.2640458e-01   9.4300883e-01
   4.7155136e-01   9.4317176e-01
   4.0905136e-01   9.4317176e-01
   3.4655136e-01   9.4317176e-01
   2.8405136e-01   9.4317176e-01
   7.1390458e-01   9.4300883e-01
   0.0000000e+00   6.8750000e-01
   1.0000000e+00   7.5000000e-01
   9.5584147e-01   7.6877541e-01
   9.1168295e-01   7.8755082e-01
   8.6752443e-01   8.0632623e-01
   8.2336590e-01   8.2510164e-01
   8.0502443e-01   8.6882623e-01
   7.8668295e-01   9.1255082e-01
   7.6834147e-01   9.5627541e-01
   2.3011757e-01   9.5663259e-01
   2.1023515e-01   9.1326518e-01
   1.9035272e-01   8.6989776e-01
   1.7047029e-01   8.2653035e-01
   1.2785272e-01   8.0739776e-01
   8.5235145e-02   7.8826518e-01
   4.2617570e-02   7.6913259e-01
   0.0000000e+00   7.5000000e-01
   6.8750000e-01   1.0000000e+00
   6.2500000e-01   1.0000000e+00
   5.6250000e-01   1.0000000e+00
   5.0000000e-01   1.0000000e+00
   4.3750000e-01   1.0000000e+00
   3.7500000e-01   1.0000000e+00
   3.1250000e-01   1.0000000e+00
   2.5000000e-01   1.0000000e+00
   7.5000000e-01   1.0000000e+00
   1.0000000e+00   8.1250000e-01
   9.5584147e-01   8.3127541e-01
   9.1168295e-01   8.5005082e-01
   8.6752443e-01   8.6882623e-01
   8.4918295e-01   9.1255082e-01
   8.3084147e-01   9.5627541e-01
   8.1250000e-01   1.0000000e+00
   1.8750000e-01   1.0000000e+00
   1.6761757e-01   9.5663259e-01
   1.4773515e-01   9.1326518e-01
   1.2785272e-01   8.6989776e-01
   8.5235145e-02   8.5076518e-01
   4.2617570e-02   8.3163259e-01
   0.0000000e+00   8.1250000e-01
   1.0000000e+00   8.7500000e-01
   9.5584147e-01   8.9377541e-01
   9.1168295e-01   9.1255082e-01
   8.9334147e-01   9.5627541e-01
   8.7500000e-01   1.0000000e+00
   1.2500000e-01   1.0000000e+00
   1.0511757e-01   9.5663259e-01
   8.5235145e-02   9.1326518e-01
   4.2617570e-02   8.9413259e-01
   0.0000000e+00   8.7500000e-01
   1.0000000e+00   9.3750000e-01
   9.5584147e-01   9.5627541e-01
   9.3750000e-01   1.0000000e+00
   6.2500000e-02   1.0000000e+00
   4.2617570e-02   9.5663259e-01
   0.0000000e+00   9.3750000e-01
   1.0000000e+00   1.0000000e+00
   0.0000000e+00   1.0000000e+00
